,time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
49,48,501918.669002775,996296.403136531,514318.888425099,176179.01330927,79.8971731351815,188.239045571056,104.727081685737,36.9778940503798,52.3495489293844,88.2942368496728,39.3364163647195,10.4160795549738,9.71348347299153,38.1672352865261,25.4887112887575,10.5000708022203,21.3627176333508,83.1212915378244,51.7545733645302,19.7945218692772,0.978515261116762,3.78616821064977,2.19472620631771,0.775595741162825,0.0236726356176102,2.57220330927072,7.39655217261544,3.29352018633706,84.005886156551,186.912856143291,96.414977729872,28.1312863146334,0,0.50382656009159,3.79853608815937,6.09772221103594,248.330997224193,589.596863468383,329.111574900708,115.98669073002,117.903676862308,201.678908948663,90.5537972859887,23.7026390038922,40.8166637537121,163.511673662137,110.341984640226,44.8060868735282,1.80391136752441,11.5148027445965,19.5891805572079,12.5897139283142,0.0369508617184891,4.60665495892057,15.729849707112,11.333366921588
50,49,501887.583073053,996223.239159076,514278.202019467,176164.648567989,89.7955088270939,211.492886132243,117.64792179457,41.5390653023886,58.8503319660623,99.2028920436716,44.1855500283146,11.7002899946088,10.917784172149,42.8826857678136,28.6328925266901,11.7950625033489,24.0214056210237,93.3904396905947,58.1298001970894,22.2343983956155,1.10130604359306,4.25374105413029,2.46408219500422,0.871181476324207,0.0266542195900307,2.88985534877149,8.30428295527611,3.69932785820844,94.7039360973153,210.081658411421,108.17511922568,31.6468035905956,0,0.566682474338642,4.25833161069218,6.86530288968462,279.416926946827,662.760840922985,369.797980533316,130.351432010775,132.734992683813,226.633977395371,101.660023495499,26.6437100125158,45.968641263771,183.751291627557,123.857142716558,50.3735941925214,2.03510730505475,12.9429336991936,21.9764750161174,14.1640247299862,0.0416918591983085,5.17811918015093,17.6462882670237,12.7512297182576
51,50,501852.65094886,996141.03992678,514232.495434033,176148.511817359,100.915682662777,237.616716580138,132.16327475232,46.6629724078774,66.1539980218651,111.458795898657,49.6335366720211,13.1429942513676,12.2707862916192,48.180317086018,32.1652246337423,13.2498696522505,27.0085297703272,104.92824722704,65.2926195651735,24.9754098063027,1.23927097434801,4.77909796049473,2.76674135953879,0.978552840087462,0.0300044313820255,3.24676178481529,9.32424591442149,4.15520452984367,106.73077898697,236.112835659622,121.384344218991,35.5957117807107,0,0.637301022127127,4.7745788503336,7.72746737239331,314.349051139288,744.960073218913,415.504565966542,146.488182640833,149.403357933558,254.671678319387,114.136516485689,29.9475630698868,51.7592242513342,206.491361233369,139.039550094791,56.6277775108186,2.29506439732974,14.5475017409596,24.6578899157444,15.9323998512664,0.0470228470133181,5.82018331216463,19.7988038068079,14.3438702603442
52,51,501813.398218245,996048.691259271,514181.149697861,176130.384609716,113.408196217617,266.963898517195,148.469419735771,52.4188864909573,74.3595685301362,125.228052807443,55.7541953236001,14.7637338386393,13.7908183964463,54.1318607226805,36.1335234428568,14.884180737017,30.3646205068289,117.891226651216,73.340168044279,28.0547076614727,1.39428386192234,5.369374711001,3.10681416534508,1.09916591239085,0.0337687854807296,3.64777062736779,10.4702934631373,4.66733304683501,120.250525455866,265.359915235096,136.221631106265,40.0314964447987,0,0.716641455745402,5.3542568579999,8.69588615174535,353.601781754298,837.308740727745,466.850302139254,164.615390283856,168.135509875677,286.172421105275,128.152352961393,33.6589511378697,58.267257264558,232.040560382594,156.095005999233,63.6533719180123,2.58733540844397,16.3503024442824,27.6697575022328,17.9187907331575,0.0530167057916135,6.54156882566772,22.2165595083422,16.1328589379113
53,52,501769.29214359,995944.942076714,514123.469809024,176110.021666508,127.441999035794,299.931068974717,166.786663469019,58.8845566574969,83.5782346447812,140.697169006425,62.6304095110272,16.5844491814616,15.4984586960305,60.8178458500645,40.5914671739585,16.7200976175188,34.1351956907912,132.455140145806,82.3815256760742,31.5140094028947,1.56844951230759,6.03258624970009,3.48891740407573,1.23465602278003,0.0379984089918763,4.09832724053526,11.7579843570175,5.24265704201356,135.447520420497,298.220004364731,152.888017604884,45.0142373334679,0,0.805781453354115,6.00520578021199,9.78367023411048,397.707856409194,941.057923285334,524.530190976268,184.978333491744,189.186100161379,321.563427155308,143.8974110029,37.8281330502742,65.5812985159892,260.745581305244,175.254649330391,71.5455461664542,2.915911352882,18.3758191581157,31.0528891542104,20.1501023977648,0.0597553066257811,7.35207274917918,24.9323139832062,18.1424262456882
54,53,501719.734499438,995828.387610266,514058.675415838,176087.147590646,143.206738997225,336.963408990268,187.362262616066,66.1472407628221,93.9348508417715,158.075553199792,70.3552375263213,18.6297733967731,17.4168105276435,68.3286750369286,45.5993126951476,18.7824303084961,38.3713741333961,148.817364789864,92.5391821274948,35.4001586204223,1.76413225176723,6.77773517860767,3.91823663433666,1.38685984255977,0.0427507349732202,4.60454807736352,13.2047941263369,5.88897461325747,152.528843075239,335.139172673476,171.609324959088,50.6114225045984,0,0.905931786951187,6.736233477335,11.0055493054006,447.265500562016,1057.61238973325,589.324584162126,207.85240935433,212.841133095353,361.324490371491,161.584928618424,42.5115505774523,73.8008179417938,292.995815334563,196.778080232488,80.4111877055593,3.28527569859687,20.6515552504343,34.8531288821462,22.6565582643307,0.0673306231132609,8.26270063307242,27.9828656058868,20.3997913724282
55,54,501664.053604139,995697.450728056,513985.890453592,176061.453210558,160.915262825878,378.560495379527,210.473668998985,74.30484994923,105.569595970572,177.598296588765,79.0331465406389,20.9273588210844,19.5718083748674,76.7658185708117,51.2246905649457,21.099024152943,43.1305585563313,167.199524933303,103.950668214491,39.7657484448907,1.98398770013668,7.6149325944931,4.4005957132247,1.55783998375056,0.0480902748539169,5.17330280631973,14.830349405737,6.615042615691,171.727092158035,376.618448396992,192.639192610645,56.8988552037872,0,1.01845267294437,7.55723435917669,12.3780702701477,502.946395860674,1188.54927194316,662.109546407845,233.546789441525,239.421793124357,405.994388281814,181.454350963544,47.7725818476884,83.0375315355715,329.228569711003,220.95683588037,90.3703334916632,3.70046476716591,23.208404291766,39.1219699728342,25.4721065671674,0.0758459705582071,9.28581469966909,31.4095475471599,22.9355282668808
56,55,501601.495387155,995550.361008257,513904.13153296,176032.591484147,180.806414195186,425.282845412559,236.432158109984,83.467228223461,118.639835041146,199.529287786526,88.7813951500401,23.508242783496,21.9925604445161,86.2431508259984,57.5434944243822,23.7011257868519,48.4772018447735,187.850444864156,116.770385664405,44.6698206295748,2.23099843777298,8.55553370120665,4.94253480971924,1.74991259339597,0.0540894856433531,5.81230648776089,16.6566908503796,7.43069358018135,193.303513395691,423.220550519777,216.262485129919,63.9616719686506,0,1.14487214456936,8.47932290107325,13.9198202878257,565.504612844729,1335.63899174255,743.868467039903,262.408515853437,269.28873905468,456.178073164997,203.774523571968,53.6823862889929,93.4168991503468,369.934922338998,248.118290933569,101.557775554132,4.16713556833498,26.0810657391021,43.9172473421109,28.6348766398776,0.0854173977356008,10.435300207532,35.2587836002614,25.7839766296795
57,56,501531.213363856,995385.131261569,513812.294915599,176000.172904694,203.148167358838,477.759241885843,265.586889093717,93.7575840188462,133.322208733667,224.164707416955,99.7315841577741,26.4072578549982,24.7117333352193,96.8884504213427,64.6408792619765,26.6237938778886,54.4836669883354,211.049461026762,131.171658932189,50.1786492510411,2.50851411053352,9.61229026685087,5.55139809534364,1.96567836898286,0.0608297451318024,6.53022320417586,18.7085686663763,8.3469671359582,217.551515871411,475.577457483798,242.799122342435,71.8954871816989,0,1.2869067243918,9.51498385117024,15.6516776165487,635.786636143136,1500.86873843012,835.705084400983,294.827095305963,302.846928149009,512.554748272138,228.847278122906,60.320853386135,105.07980730007,415.666297850795,278.630037922383,114.124864023093,4.69164210163358,29.3085124363337,49.3039161112484,32.187691999355,0.0961752524024026,11.72675255727,39.5827132387799,28.9837040733776
58,57,501452.257426897,995199.531293448,513709.141961514,175963.760368161,228.241123865844,536.694901663967,298.329430792972,105.314085886747,149.814968299042,251.836931214432,112.031388221166,29.6634898982377,27.7659809574133,108.845071622939,72.6123731961421,29.9063564993269,61.2311896328092,237.110128465269,147.349030861725,56.3666174768311,2.82029634585606,10.7995213204688,6.23543189686604,2.20805726645951,0.0684024442720944,7.3367820994809,21.0137734020102,9.37625700615617,244.800611557795,534.398885561106,272.608369486784,80.8076750425476,0,1.44648460373483,10.6782406278762,17.5970927622846,714.742573103033,1686.4687065514,938.858038485542,331.239631838591,340.551014466032,575.886902443715,257.011443077028,67.7776637855531,118.184453813743,467.041830820776,312.9047914194,128.241525666964,5.28112086041388,32.934514395749,55.3549237836959,36.1786450621472,0.108265935670156,13.1776869293622,44.4398918412746,32.5780238132284
59,58,501363.561303545,994991.058557818,513593.28285622,175922.86343432,256.422415016569,602.880584936186,335.098807070695,118.291640977863,168.340588032479,282.918894966063,125.846491930448,33.3207901414855,31.1964239547465,122.2738114923,81.5651191218081,33.5929218724391,68.8109560777532,266.38436997814,165.520831764108,63.3171985732478,3.17056911833359,12.133304500521,7.00389468896131,2.48032738510204,0.0769102123404861,8.24290747107107,23.6035066444023,10.5324755715471,275.420834042437,600.481797169041,306.093648197786,90.8188071264068,0,1.62577166811724,11.9848443622028,19.7824040316689,803.438696454659,1894.94144218144,1054.71714378041,372.13656567976,382.911397006663,647.030428622627,288.647334683886,76.1534774105692,132.90846047668,524.756617130327,351.405882904021,144.098525418889,5.94358677153688,37.0082263825414,62.1521885056591,40.661741700826,0.121853870561187,14.8077734669285,49.8960761124638,36.6155752873024
60,59,501263.928562163,994756.905433524,513463.158469896,175876.931929779,288.070043569897,677.202721370138,376.387103063588,132.863870930154,189.148679207193,317.828960369075,141.362747464367,37.4283457902602,35.0491845176889,137.354991616273,91.6192586736029,37.7329475823069,77.325306082782,299.26710302113,185.932042921752,71.1240489451185,3.56407509070273,13.6316900495607,7.86718008177818,2.78616844287322,0.0864682876034542,9.26086426556395,26.5127955123113,11.8312379185097,309.827681080714,674.721035147315,343.707916879032,102.06426002882,0,1.82720063611691,13.4524855072073,22.2371905834419,903.071437836582,2129.09456647517,1184.84153010364,418.068070221485,430.500975986679,726.945922552517,324.181770816021,85.5612597873991,149.451233762316,589.590930936245,394.653397550428,161.909991921624,6.68804056664774,41.5848453777618,69.7876935153527,45.6976223036103,0.137123705177664,16.639100434204,56.0251028086683,41.1509737027779
61,60,501152.016932731,994493.922581574,513317.020050273,175825.348788028,323.607733040229,760.654708693239,422.745717400027,149.225314965573,212.519253303807,357.036360421285,158.788588410416,42.0413182958774,39.375983377681,154.290779357905,102.909474601715,42.3818748138015,86.8890803385736,336.201420909915,208.857502424196,79.8922317482598,4.00614168911594,15.3149518720023,8.83696154272095,3.12971310838974,0.097206057272069,10.4044214471391,29.7809577560644,13.2900679950622,348.487669461887,758.12127187252,385.959715662242,114.69602147611,0,2.05350385139129,15.1010319296548,24.9946695689116,1014.98306726857,2392.0774184254,1330.97994972703,469.651211971985,483.962733959836,816.711354866079,364.093692930803,96.1277691019236,168.03661689082,662.420575508174,443.23106479449,181.916253090687,7.52459228942973,46.7263603242998,78.364723636084,51.3543744355704,0.154282789726261,18.6964699990572,62.909876167558,46.2455398216722
62,61,501029.159086474,994205.561584191,513156.830259628,175768.806139914,360.897047949601,847.919758289948,471.179881552026,166.31964091604,238.614715999974,400.800669030015,178.237849355864,47.1898294227536,44.1751149909344,173.062921860631,115.421574123017,47.5338508776083,82.4524679677611,319.043097840334,198.46260053984,76.0341575343509,19.673761829124,75.815776816069,46.0481474574058,17.2123777330361,0.109268466170089,11.6889949492993,33.4519782930064,14.9285180797965,391.918536322407,851.799447219638,433.414915360933,128.883349758177,0,2.30774980226215,16.9527936899727,28.0921357642471,1137.84091352597,2680.4384158082,1491.16974037207,526.193860086009,543.86070590346,917.259328759124,408.795943528016,107.962265750991,188.908044681977,744.196406898494,497.772341169006,204.378102541371,24.4134910908508,114.031614859541,125.733038610925,71.9289460317857,0.173563629770184,21.0076886508338,70.643325322681,51.9679990849563
63,62,500896.125500215,993893.870262401,512983.746948732,175707.705002494,398.981823682132,936.621199979822,520.362913927985,183.6853824573,267.174405584401,448.636619581654,199.489962510716,52.8157499980936,49.3024762263888,193.069589945881,128.748699125273,53.0218928438455,81.316873036075,314.763128479991,196.462455020068,75.5494988285134,33.3384830637322,128.425791423094,77.9318587273668,29.0845233560113,0.122811081292268,13.1309883062394,37.5720065139474,16.7661233069577,440.637627110711,956.889043352266,486.652404502782,144.800568400572,0,2.59337652913166,19.0327509400303,31.5712583145682,1270.87449978473,2992.12973759808,1664.25305126817,587.294997505861,610.32487327182,1028.75426880913,458.356054936073,121.082884514569,212.265326604391,835.684678863247,558.785383278837,229.504837690148,40.7584042448203,179.183087512906,171.69860971843,91.9496521423254,0.195219941009168,23.6030427308731,79.3264015762031,58.3928273947159
64,63,500750.884677804,993553.996538593,512795.052222182,175641.080314511,439.478109771126,1030.72069677727,572.526032902451,202.113495473009,298.128387251058,500.39619821603,222.477150447473,58.9017673045816,54.7309167838722,214.191396177629,142.810772034642,58.814150169948,82.7575986799396,320.480020782158,200.875119838293,77.5983716476216,45.7458139158053,176.073911045147,106.47318637762,39.5784850497302,0.137986841188649,14.7461151786228,42.1834104623365,18.8182418881103,495.136508952615,1074.48092868452,546.233605617298,162.61758700505,0,2.91419454513854,21.3685001378401,35.4775869511299,1416.11532219561,3332.00346140652,1852.94777781795,653.919685489181,683.646048697136,1151.64138231462,512.9686979662,135.541857004852,238.260246943472,937.449986136996,626.642274914659,257.450182841373,57.1442368380943,244.52516328704,217.978606475409,112.193207210204,0.219513668695454,26.5136327518922,89.0620145829143,65.5954402831751
65,64,500591.613038705,993181.618219609,512588.335744895,175568.079551591,483.463642865549,1132.84233423307,629.139106612085,222.121972884968,331.630157184167,556.325111493176,247.308763178397,65.4774379341193,60.5206768192874,236.668375107768,157.769827811794,64.9781460501429,86.248840828237,334.107908518799,210.29009003087,81.5945116742174,57.4518914481829,220.932432008777,133.114966338634,49.286551867047,0.154942619983374,16.5490061559121,47.3237097904303,21.0961241161364,555.9168095292,1205.68224960698,612.727819553393,182.506147100336,0,3.27436326641719,23.989971789512,39.8595567818926,1575.38696129461,3704.3817803909,2059.66425510512,726.920448408859,764.346322900341,1286.76972307892,573.010059397212,151.439542657168,267.05631870943,1050.10134797115,701.745261284024,288.380786816582,74.0309931362802,311.891182287063,265.895356794934,133.24817165381,0.246711172866021,29.7708850257047,99.953346083567,73.6509497330619
66,65,500416.553712056,992772.599296632,512361.29877018,175487.891680953,531.720863853735,1244.87019366473,691.251087161734,244.078584710832,367.959816447762,616.890905565899,274.193327074026,72.5983610532606,66.7615373126341,260.861012112754,173.868141790568,71.6138746071021,91.4350969863741,354.242528115747,223.774242090732,87.1575890581842,68.8769256171731,264.632724449415,158.918638061038,58.635210820123,0.17382440425242,18.5539049024924,53.0283813835017,23.6096706934952,623.518223321478,1351.67106158364,686.738193199338,204.647157243996,0,3.67837297283132,26.929219058621,44.7678708602133,1750.44628794341,4113.40070336751,2286.70122981956,807.108319047206,853.107796862772,1435.26525485139,638.98005706313,168.908920300912,298.856089914268,1174.40424273864,784.601943804127,322.50693942836,91.7910788441118,382.757227619182,316.499811223132,155.576239309769,0.277088134621442,33.4071749667852,112.106191776469,82.6361084226865
67,66,500223.922651062,992322.761059781,512111.6237923,175399.700031099,584.88456238983,1368.31274055162,759.697407824164,268.275429104878,407.47180103904,682.689697545684,303.396359535793,80.3349789712884,73.5488753664166,287.151057131837,191.361317662758,78.8263554367836,98.0935462608446,380.009133826891,240.758079912095,94.060704504378,80.3468938097534,308.433007441903,184.686315815293,67.9400011351338,0.194784585263058,20.7756071184999,59.3343438884688,26.3701684533439,698.536885486841,1513.73664985145,768.921981490364,229.236813248478,0,4.131046750743,30.2204015705415,50.2555180470848,1943.07734893799,4563.23894021862,2536.37620769948,895.299968901368,950.734950583712,1598.4630998335,711.471519950125,188.107361938947,333.908960598031,1311.31204270167,875.84596226243,360.09082242076,110.739622731246,458.366974418056,370.669608719932,179.559730164473,0.310937041054866,37.4567738980001,125.632410315769,92.6320689984253
68,67,500011.844989967,991827.727222666,511836.88661956,175302.650629144,643.530439732857,1504.52193954467,835.224434157673,294.97347558346,450.568501225345,754.39874398442,335.21900209315,88.7669584041995,80.9757856131714,315.908732263006,210.496377846244,86.7168032419585,106.099918702961,410.924245775628,260.935857849286,102.186002984112,92.1243655422045,353.341792362257,211.048757216116,77.4441674411592,0.217988686104912,23.230299845523,66.2828955952224,29.3921865609447,781.638010530135,1693.30946036342,860.006095953417,256.491474424176,0,4.63756319472022,33.8999597289295,56.3783022158557,2155.15501003278,5058.27277733365,2811.11338044004,992.349370855864,1058.13719920995,1777.87541889449,791.155578512946,209.212768581722,372.511585476806,1461.96668663148,976.236989923175,401.446323448725,131.15752185731,539.82620072785,429.181929277413,205.536142185952,0.348574602463281,41.9567800258032,140.653243611452,103.726978032551
69,68,499778.31018773,991282.815403967,511534.495081009,175195.830250217,708.227588533979,1654.82319668994,918.562999979981,324.428727663661,497.688733790419,832.755381661632,369.988596789676,97.9807551170516,89.1323051842111,347.489360790858,231.509714316911,95.3819519304496,115.401650205922,446.787023818073,284.188813552393,111.491402221226,104.430562309218,400.205657009101,238.526677622613,87.3450387292019,0.243620790461191,25.9362126441694,73.9218384844686,32.694616683966,873.565351455898,1891.9842670602,960.799340394344,286.651565526364,0,5.20349635859066,38.0069378506105,63.1956919112261,2388.68981227011,5603.18459603256,3113.504918991,1099.16974978315,1176.32355661529,1975.18069967131,878.776767604406,232.422306635846,415.006361936628,1627.69133888045,1086.6554370897,446.936763553191,153.308347191855,628.171692187386,492.765628923486,233.822383571934,0.390348298842976,46.9479309401584,157.302149776371,116.018136468918
70,69,499521.13812948,990682.955916639,511201.643464028,175078.250202472,779.56985823412,1820.59286188944,1010.47202337063,356.907618936781,549.304371395362,918.550480099286,408.05580445743,108.068908316305,98.1072931650038,382.241011021606,254.632408688177,104.91635904993,125.998310839252,487.600290255329,310.530336622273,121.987312029345,117.460979619019,449.770915547121,267.572976021066,97.8118251804485,0.271887752198006,28.9140970502939,82.3069029356985,36.3011028406782,975.149169514768,2111.53955895132,1072.2026743399,319.984845908955,0,5.83486854601359,42.583409536875,70.7718252656123,2645.86187051972,6203.04408336041,3446.35653597205,1216.74979752805,1306.40440859992,2192.22561073549,975.153805040567,257.952653577383,461.780310520678,1809.98459971388,1208.09829887267,496.973165963962,177.450657350968,724.421031826089,562.138208084709,264.731618202326,0.436642040124813,52.4752962390968,175.727161021505,129.613754453388
71,70,499237.951496712,990022.626411519,510835.276123552,174948.833456886,858.1946433501,2003.30432948977,1111.76423047563,392.695998803652,605.921541376509,1012.63002453949,449.795363146739,119.130287053639,107.991042121727,420.515176749164,280.097524983353,115.415469626934,137.928204225064,533.516681804291,340.069236376815,133.721354935602,131.396325405179,502.726388084955,298.601386763564,108.997433158366,0.303022485634753,32.1875772998824,91.5026674302033,40.2401052317808,1087.31372432377,2353.95519774795,1195.21849491301,356.789326277979,0,6.53821276460928,47.674972358828,79.1765680264752,2929.04850328798,6863.37358848012,3812.72387644814,1346.16654311443,1449.59770195652,2431.03462949517,1081.183858389,286.041163293233,513.265115859638,2010.51945274601,1341.67826260015,552.01391139061,203.846968594369,829.608517005333,638.031955156502,298.58494023154,0.487881172458789,58.5888804433747,196.092888608679,144.634410174688
72,71,498926.15090345,989295.793778355,510432.055337207,174806.403328595,944.795295168568,2204.55807857654,1223.32274992002,432.104871764415,668.083958131478,1115.90048203791,495.608517003919,131.270764455558,118.877661068318,462.676496463065,308.146688488744,126.978346565126,151.259501487515,584.803214171271,372.985965722533,146.768663301799,146.410405838781,559.733934522849,332.006518172054,121.046568730468,0.337286710207999,35.7834240551368,101.583188643401,44.5448141832858,1211.08498814478,2621.42994969448,1330.95974915702,397.396079554927,0,7.32064212352284,53.3312856847862,88.4865628500138,3240.84909654965,7590.20622164477,4215.94466279248,1488.59667140559,1607.23766096676,2693.82407153411,1197.84876514898,316.947539892353,569.938479346007,2231.14757507105,1488.62645923473,612.565913183699,232.770574121131,944.81219846146,721.213297274429,335.719877571146,0.544537144039421,65.3441769499221,218.582332838424,161.214347301029
73,72,498582.891215332,988495.859420319,509988.33118765,174649.672905133,1040.12966886186,2426.10190593165,1346.11214250665,475.474170528633,736.377544620626,1229.33642554866,545.926429073433,144.604139914936,130.867175591582,509.111268769981,339.035806412913,139.710023220825,166.084632755225,641.819006254464,409.517971982997,161.22604145768,162.675876823529,621.450489592331,368.177980763522,134.101326292578,0.374973439877479,39.7317900039289,112.632493904274,49.2530384704153,1347.59891257456,2916.39976848199,1480.65934645267,442.17209908892,0,8.18992509710407,59.6066412538583,98.7862558929496,3584.10878466726,8390.14057968011,4659.66881235031,1645.32709486694,1780.78538106378,2983.01933687423,1326.22266793747,350.955877301491,632.326559150038,2473.90806810425,1650.29819549329,679.187023815988,264.510915111035,1071.17497423147,812.497667641672,376.496836586628,0.607132099142566,72.8027075460352,243.398627244102,179.502716865269
74,73,498205.057769394,987615.604767076,509500.111686059,174477.234575245,1145.0269024159,2669.84655614612,1481.18682489715,523.175622326651,811.435619164739,1353.98911327978,601.213992994893,159.253156345947,144.067231473464,560.234288176319,373.03962268816,153.723361352939,182.516952305552,705.002133972021,449.951253691317,177.208696353794,180.368618878673,688.544661501651,407.510804176976,148.305229794636,0.416409420826763,44.0664343880494,124.74503850762,54.4071376492037,1498.11049694632,3241.5574794192,1645.68021575818,491.523317476024,0,9.15456604058911,66.5605612270901,110.168903455522,3961.94223060548,9270.39523292373,5147.88831394138,1817.76542475472,1971.8407297327,3301.2743383888,1467.48059561769,388.37694072842,701.007366983409,2741.04005021249,1828.18127073838,752.489500346707,299.378072958587,1209.92209985126,912.761731343129,421.304366772971,0.676243591598368,81.0325720599482,270.766807919633,199.664836855309
75,74,497789.241831901,986647.135421996,508963.032230352,174287.549332499,1260.39338594334,2937.87914008582,1629.69823938898,575.615187833679,893.944380276012,1490.99553171108,661.973825522872,175.350557253721,158.594495108237,616.494381677121,410.455374956352,169.140532639999,200.688934001478,774.862571495009,494.61597404006,194.848610625751,199.671219693165,761.709837550752,450.413503832313,163.806308678283,0.461957669413927,48.8249560684444,138.02619818188,60.05403558946,1664.00379540721,3599.87426847266,1827.52622990859,545.897862472221,0,10.2238909419784,74.2584238170885,122.737572407989,4377.75816809885,10238.8645780029,5684.96776964814,2007.4506675011,2182.15534750886,3651.49271895852,1622.90781210366,429.550643900227,776.614939538419,3034.9983372814,2023.90634319915,833.144303127197,337.706757258548,1362.37665800491,1022.95414689501,470.563792893211,0.752509571687551,90.1090276921532,300.935678504969,221.883524809393
76,75,497331.714740899,985581.822662027,508372.323691305,174078.935603527,1387.21845772041,3232.47566466843,1792.90150867323,633.235331233762,984.648601333786,1641.5877247219,728.750361597471,193.040164866265,174.575852448387,678.37906113056,451.605840171816,186.094246411267,220.751392398124,851.979157496639,543.884693882586,214.293949496493,220.775896167143,841.67511303279,497.314698132548,180.759585032847,0.512020233213609,54.0490498631883,152.592844499045,66.2453311223415,1846.80303879998,3994.62342767584,2027.85423770291,605.789629244043,0,11.4081393830764,82.7721240353405,136.606159065832,4835.28525910104,11304.1773379724,6275.67630869495,2216.06439647285,2413.64676096644,4036.85083665199,1793.90992000869,474.848719571727,859.844187965803,3358.47177552143,2239.25903984121,921.886099256095,379.860061805728,1529.97409426871,1144.10568885906,524.733589864925,0.836633798801072,100.115116692051,334.179835155485,246.360551850641
77,76,496828.401080224,984410.24306482,507722.779550394,173849.557749927,1526.5799676658,3556.11305808222,1972.16178979902,696.517193040546,1084.35737696279,1807.1021368858,802.133935142921,212.477950460793,192.149453338011,746.418495201609,496.84191186433,204.728784804333,242.873380638771,936.999181202263,598.172274802249,235.709113764963,243.887039490943,929.214765764801,548.668768600736,199.329175323334,0.567041161419411,59.7847856545964,168.574001546624,73.0374872202314,2048.18466051761,4429.4059510477,2248.48700627153,671.742115940979,0,12.7185613408022,92.1807615787721,151.90042951759,5338.59891977535,12475.7569351798,6925.22044960619,2445.44225007277,2668.41326647668,4460.82193854879,1982.02346392286,524.677517109668,951.456232294853,3714.40344334718,2476.19328401997,1019.51875511822,426.233092568722,1714.27624213268,1277.33904053353,584.313634916016,0.929391624330276,111.142336348756,370.801832311981,273.318203539174
78,77,496274.850572576,983122.11563049,507008.721765423,173597.414133127,1679.64979243469,3911.48086487996,2168.96041188503,765.982692045124,1193.94994908782,1988.9889974775,882.764855771008,233.833100204473,211.465673579888,821.189091107781,546.544905222629,225.200927338143,267.242558640779,1030.63973978574,657.936866445328,259.275193994618,269.223519159172,1025.1568039067,604.960911817256,219.690148394543,0.627509769624529,66.0829194060579,186.111610101657,80.4921056977854,2269.99042475197,4908.17843251351,2491.42730599222,744.352594643638,0,14.1675204322895,102.571367342111,168.759104554742,5892.14942742395,13763.8843695095,7639.27823457725,2697.58586687307,2948.74974449248,4927.20175231479,2188.92712907689,579.480952448383,1052.28421691689,4106.01266120701,2736.8457883927,1126.92129504142,477.256602853154,1916.98537292379,1423.87864572683,649.84951048766,1.03163627823387,123.291366911643,411.134540710731,303.000985053213
79,78,495666.207703531,981706.234210451,506223.964187429,173320.324333927,1847.69956845025,4301.49320651477,2384.90110747564,842.196657697454,1314.3818012738,2188.82204139647,971.337611196812,257.289111523687,232.688057090775,903.316933279568,601.128752118518,247.680830113584,294.065840422061,1133.69011167579,723.681499945191,285.1906462957,297.02097466141,1130.39144518652,666.712115603179,242.030343250621,0.693964312026934,72.999245853493,205.361414313823,88.6762689008186,2514.24209025804,5435.28419781095,2758.8736116038,824.276760419581,0,15.7686078304321,114.039700313718,187.335047871468,6500.79229646836,15179.765789548,8424.03581257069,2974.67566607291,3257.16490961268,5440.13629151662,2416.45388203802,639.743702512638,1163.23976131466,4536.81935823705,3023.55207093851,1245.05447574924,533.400866105891,2139.95915795799,1585.06122945763,721.937115289389,1.14430589246238,136.672884272778,455.543782311154,335.67752951935
80,79,494997.180565822,980150.39874661,505361.775478111,173015.916215062,2032.10616596642,4729.29988435381,2621.71571517631,925.768774384293,1446.69070922103,2408.30803640562,1068.60495843607,283.044857331101,255.994188378452,993.480880136569,661.041953333796,272.352805574195,323.570328048924,1247.01516549682,795.956291160564,313.672187379085,327.53394992277,1245.87897392101,734.483715433204,266.552014278169,0.766995937142205,80.5949809142649,226.49394198046,97.6629389705807,2783.15709670268,6015.48656916331,3053.23685941289,912.233692051402,0,17.536762998154,126.691086955568,207.796514969651,7169.81943417742,16735.6012533896,9286.22452188887,3279.08378493848,3596.3992877477,6004.15068451787,2666.60352268502,705.994503166255,1285.31979208485,5010.6698043813,3338.86333069374,1374.96770181373,595.17961189687,2385.22585507791,1762.34650094796,801.227370510611,1.26843102822631,151.408429900811,504.431152017893,371.642643958066
