time,S_i1,S_i2,S_i3,S_i4,E_i1,E_i2,E_i3,E_i4,A_i1,A_i2,A_i3,A_i4,P_i1,P_i2,P_i3,P_i4,I_i1,I_i2,I_i3,I_i4,D_i1,D_i2,D_i3,D_i4,H_i1,H_i2,H_i3,H_i4,R_i1,R_i2,R_i3,R_i4,F_i1,F_i2,F_i3,F_i4,cum_exp_i1,cum_exp_i2,cum_exp_i3,cum_exp_i4,cum_asym_i1,cum_asym_i2,cum_asym_i3,cum_asym_i4,cum_sym_i1,cum_sym_i2,cum_sym_i3,cum_sym_i4,cum_diag_i1,cum_diag_i2,cum_diag_i3,cum_diag_i4,cum_hosp_i1,cum_hosp_i2,cum_hosp_i3,cum_hosp_i4
10,502159.173129388,996866.938626029,514637.322025008,176291.516824735,3.92149758255131,9.12691961188798,5.0444596604127,1.6543024482988,0.766219447278918,2.05205064305409,1.22265215992366,0.347885570757221,1.14292173130791,2.84386851677329,1.62447748816809,0.505332884072963,1.1677944232164,3.60698009049025,2.30341223722314,0.55559024311517,0.0215120829511294,0.0878623483497542,0.0628772379497269,0.0108469371238389,0.000437128226764326,0.0410936477858315,0.119465034809559,0.0376566644138808,0.806488216585949,3.30170722279745,2.2933204366048,0.36569249356358,0,0.000891889809641801,0.00731073739143689,0.0058680232434538,7.82687061211838,19.0613739709483,10.6779749924831,3.48317526458891,1.17161190887012,3.5803363077181,2.29005459962112,0.548661844887032,1.59083938938904,5.51024953456893,3.7189832442812,0.774878087330112,0.0282451941132659,0.182147619327393,0.270174242556625,0.0684040354501008,0.000562483526626093,0.0590000508871015,0.182048160391201,0.0551074331015975
11,502156.431125031,996860.975910153,514634.124203465,176290.432951856,5.17191609938639,11.6749883234248,6.36836725194439,2.1187302190978,1.03476346708313,2.61233952566693,1.51252530058794,0.453947987125114,1.52430873467504,3.62511458974139,2.02755018873232,0.651231988179994,1.61918027975106,4.59153509471767,2.81972796643915,0.74340452064916,0.031591350941124,0.114267293475974,0.0782789465774999,0.0154199017882348,0.000642677746909722,0.0534578138878264,0.148591332879558,0.0531576985935487,1.18647235944507,4.35114306449101,2.91092107170994,0.522025741945473,0,0.00124414185661063,0.00983447654856954,0.00913008705133469,10.5688749690287,25.0240898472622,13.8757965354194,4.56704814443066,1.6190876608927,4.60473045715122,2.8522287850425,0.734495377599858,2.2535624740746,7.11925647694479,4.62765030970017,1.06259055955301,0.0423554223627269,0.241909222852309,0.345057964069837,0.0995659982819435,0.000844413829032791,0.0784363542397783,0.232778774982148,0.0803094378797385
12,502152.852561622,996853.324878432,514630.048829223,176289.046601199,6.78841316213806,14.9548405115496,8.07276354682479,2.71201771187756,1.38310096620717,3.33224313356266,1.88557529241017,0.588184440056171,2.01756274458479,4.63140131304608,2.54870977027581,0.836335789055505,2.20894839587812,5.84985342518755,3.47620592276566,0.980813794143982,0.0451691687106462,0.147576762778606,0.097066536960392,0.0213526806105139,0.000919850239558772,0.06905575645578,0.18412717226449,0.0731509778367635,1.70332409018983,5.68845008499154,3.67375615048776,0.727872737508407,0,0.0017005805495382,0.012966385472762,0.0136706703311623,14.1474383779482,32.6751215681214,17.9511707774618,5.95339880142007,2.20770756474303,5.91608431697153,3.56352216919112,0.972414326862752,3.13375490648229,9.17279542655415,5.76617529117012,1.43263097362425,0.0617460116487167,0.318013813858565,0.437060900867385,0.140938584501925,0.0012322316176215,0.10319818133497,0.295125131421431,0.113805845048014
13,502148.193752253,996843.500361328,514624.845027078,176287.271881098,8.8770993901775,19.1769058459628,10.2658689614009,3.47161188197137,1.8343340405104,4.25784571652582,2.36567493930556,0.758716142267887,2.65525402976744,5.92711405576856,3.22089246616701,1.07218745608866,2.97678941811964,7.46208036831845,4.31509378973113,1.28150359125052,0.0632510362700988,0.189787890567576,0.12028581295229,0.0289862588944798,0.00128927343332736,0.088822211963276,0.228061848257706,0.0987594286220301,2.3982305585868,7.39479381159478,4.62224954757486,0.996500392376049,0,0.00228877112944847,0.0168455565238634,0.0198537502981711,18.8062477468652,42.4996386718307,23.1549729219133,7.72811890176916,2.97874450700631,7.59681984776037,4.46673118815373,1.27695210593934,4.29514981991395,11.798798922339,7.20148030619169,1.9073674577698,0.0880221925267573,0.415034751262008,0.550892386833407,0.195230220195692,0.00175820803655584,0.134773693869895,0.372267216742207,0.157802003891918
14,502142.140626163,996830.877381629,514618.189735934,176284.998176215,11.5746242541085,24.6123707304971,13.087394358095,4.44563805299573,2.41825640779545,5.44846228818627,2.98348162718978,0.976026999592811,3.47931595333567,7.59530730928365,4.08672948629406,1.37360550747396,3.97400816955891,9.53109297100348,5.39009259691494,1.66329204256557,0.0871317127169268,0.243482246690378,0.149288284056166,0.0387620396250678,0.00177750332513208,0.113965528075195,0.282964272588953,0.131443758749489,3.32425983599317,9.57489303584194,5.80865950261459,1.34491911641324,0,0.00304426162726388,0.0216539384490845,0.0281362678897066,24.8593738368338,55.1226183712053,29.8102640662026,10.0018237853056,3.98542487481758,9.75307429221246,5.61686091243227,1.66685571969295,5.82000875457201,15.1618660392121,9.01927930938125,2.51572450514293,0.123250833897452,0.538878986649985,0.692662371755495,0.265905392967447,0.00246389475806949,0.175084934591801,0.468331503927819,0.215117507524538
15,502134.288448609,996814.650914021,514609.666941875,176282.08303188,15.0569920463802,31.6106265101039,16.7175075564613,5.6960035433249,3.17327160376104,6.98046534404171,3.77843033152607,1.25363114666724,4.54374521341025,9.74305086709853,5.20130274962221,1.75962947749452,5.26683318221338,12.1891438650968,6.76984407248505,2.14926951194509,0.118480047761616,0.311990026896996,0.185812821398625,0.0512519809936091,0.00241876288560256,0.146044538472058,0.352137835045592,0.17310265521034,4.54981053456328,12.3637519220503,7.30039408265794,1.79498376262437,0,0.00401290570008766,0.0276286754784572,0.0390960417836571,32.7115513909754,71.3490859794603,38.3330581246752,12.9169681200437,5.29636780337855,12.5215378408069,7.08466517046419,2.16628937301565,7.81444632780637,19.473870761451,11.3295826481276,3.29504572620866,0.170094986530147,0.697166481471814,0.870266422375171,0.357410220611888,0.0034028280337842,0.226611337527664,0.588651441613924,0.289369403562609
16,502124.115691872,996793.784030429,514598.740914419,176278.342986103,19.5509109610798,40.6217635614954,21.3884170833077,7.30238721730188,4.14886811079106,8.95221004073685,4.80128748239035,1.60893771657129,5.91808307008927,12.5083250137424,6.63569606216597,2.25474196571849,6.94068918573847,15.6063960779805,8.54237990961613,2.76927664434428,0.159447811077634,0.399602996986473,0.232093314493841,0.0671968432907475,0.00325717299087545,0.18706825698015,0.439824698482675,0.226199794866286,6.16305181593835,15.9353497791042,9.18430920289245,2.37480583902031,0,0.00525384423057612,0.0350778271821671,0.0534678758485648,42.8843081277055,92.2159695712566,49.2590855805313,16.6570138969619,7.0000191499877,16.0782618029284,8.96120054916708,2.80638800389799,10.4152949465487,25.0076191930904,14.2737718858905,4.29349671004349,0.231986956538105,0.899720433441766,1.09388683313259,0.475460934832516,0.00464400753414611,0.292549283455563,0.740106317987161,0.385206583855705
17,502110.950320209,996766.940985946,514584.7216686,176273.541739887,25.3484302792552,52.2256030215665,27.3993389768227,9.3673806321393,5.40881536721718,11.4903854691731,6.1174367518501,2.06436977158812,7.69190697745322,16.0689216010389,8.4815805228956,2.89044605620321,9.10571789234466,20.0019188839605,10.8208279706636,3.56182095817617,0.212809793379542,0.511850266354442,0.290999322694186,0.087555126975364,0.00434962461133055,0.239624982266874,0.551472764594235,0.293926371706842,8.27764985678474,20.5138664836572,11.5722745381289,3.12057102896844,0,0.00684334572787326,0.0444005523434943,0.0721901675012405,56.0496797910459,119.059014053745,63.2783313999928,21.4582601132587,9.2103748535372,20.6500233096537,11.363697726951,3.62726384433582,13.7989676808002,32.1144661214863,18.0337141733235,5.57316958058036,0.313351444637862,1.1592008951596,1.37664310496212,0.627414451366442,0.0062763818221998,0.377018308034176,0.93156100938085,0.508610919181504
18,502093.926547759,996732.401396039,514566.720666943,176267.374985221,32.8257059011903,67.1689268814262,35.1357001638633,12.0230758029707,7.03526464258845,14.7581592774774,7.81108794843289,2.64880154974181,9.98059086012637,20.6538664630567,10.8571025610239,3.70728811046229,11.9038658254417,25.6577787215103,13.7507034408577,4.57654301381563,0.282143313907393,0.655852763153841,0.366217682900113,0.113565583179988,0.00576945895660029,0.307048244854627,0.694080395157431,0.380408809327045,11.0401122392962,26.3880918806798,14.6083279094581,4.07886727556072,0,0.00887972890124117,0.0561129554140087,0.0964646343118686,73.0734522415071,153.59860396106,81.2793330571074,27.62501477937,12.074323902095,26.5289031238902,14.4430898679732,4.68058169291981,18.1928315780954,41.2469074926871,22.843440464247,7.21406917301725,0.41989167265707,1.49191839436721,1.73542925491692,0.82274251698947,0.00841460017434937,0.485325878948777,1.17443195853669,0.667282591192094
19,502071.928988557,996687.949389928,514543.593604931,176259.450809675,42.4672285812527,86.4135556282694,45.0939453234986,15.4395684084376,9.13404685690448,18.9656953624319,9.99070863076693,3.39941624946951,12.9327436229518,26.5581730695186,13.9144916962139,4.75746928286711,15.5180454581409,32.9372335062841,17.5193069667644,5.87740869099077,0.372059984127034,0.840781719265463,0.46248797240466,0.146827790503852,0.00761121897949941,0.393631445184406,0.876643355291421,0.490976655499329,14.6392757201722,33.9300496208986,18.4779296608081,5.30968986721124,0,0.0114897203338066,0.0708814635442339,0.127833379547843,95.0710114425286,198.050610072186,104.406395069292,35.5491903245273,15.7811348583828,34.0911163331751,18.3937349237381,6.0328865748269,23.8899043799413,52.9877650412232,29.0042231258417,9.31926605839565,0.558958974206611,1.91888573459755,2.19199779356442,1.07364333949758,0.0112064423781697,0.6243096765016,1.48341983991733,0.871137170294003
20,502043.520854246,996630.73110561,514513.866856374,176249.264504696,54.896959182431,111.198133545406,57.9134205483027,19.8358830124192,11.8414848569843,24.3836765257262,12.7960057866012,4.36409552324268,16.7397708376741,34.161814206651,17.8498479532835,6.10820160446186,20.1839206560806,42.3081227956005,22.3677929834239,7.54681969966351,0.488503725435304,1.07844875884125,0.585905895546272,0.189405698226617,0.0099967591735102,0.504904101543209,1.11073066366464,0.632507012603468,19.3185097362025,43.6189578242822,23.4198740219209,6.89030486063291,0,0.0148366321225471,0.0895657733368594,0.168277892945369,123.479145753981,255.268894390173,134.13314362608,45.7354953041956,20.5746559714651,43.8212282534301,23.4659169233332,7.76988368753292,31.2677597624111,68.0877183846858,36.9039582011606,12.0215269997816,0.740028158025059,2.4671714130565,2.77435565421896,1.39582765238041,0.0148423749582282,0.802778023388192,1.87745305299885,1.13294446201575
21,502006.851583383,996557.071363355,514475.642848684,176236.166157782,70.9183627338358,143.11757846274,74.417376839327,25.4940198551551,15.3331586830214,31.3607016862123,16.4069063189628,5.60449435899862,21.6481746511439,43.9541270782344,22.9157336765363,7.84602444687369,26.2050765173229,54.3729664700644,28.6066911450753,9.69090710671525,0.639134370730148,1.38406577318337,0.744314138531915,0.243960877497089,0.0130831099375708,0.647987583603795,1.41122643449264,0.813867958794272,25.3914265508319,56.0720787006437,29.741628595474,8.92022123473159,0,0.0191308907417935,0.113274167584487,0.220346379457075,160.148416616824,328.928636645424,172.357151315985,58.8338422182227,26.7690161648964,56.3433174548052,29.9819323429973,10.0019467089203,40.8128630669476,87.5136136496442,47.0421084571239,15.4918512072736,0.975309481618853,3.17164235758099,3.51856239189965,1.80953024240461,0.01956785376271,1.0320770054198,2.38090309985874,1.46915058797794
22,501959.537960939,996462.237728902,514426.478284028,176219.31894459,91.5659007753443,184.22527036584,95.6657106454297,32.7770207210694,19.8351880629263,40.3456786509116,21.0551155967659,7.19999924842129,27.9753802191903,56.5652204126354,29.4373814327449,10.0823578263032,33.9725567564099,69.9077193192489,36.6358832316235,12.4463511751578,0.83382175755931,1.7772239095663,0.947806034806375,0.313924144885705,0.0170726071735961,0.832053425051441,1.79728580011831,1.0464897988887,33.2621188823008,72.0844614107674,37.8390984119861,11.5275948100543,0,0.0246436037733284,0.143434818595277,0.287317685629118,207.462039060905,423.762271097794,221.52171597207,75.6810554104095,34.7688414856681,72.4611002195864,38.3568015979921,12.871210406802,53.1519165807019,112.510680099733,60.0618222959033,19.9504664562349,1.28053702211936,4.07720930244843,4.47104759232319,2.34081268638539,0.025699172797104,1.32682116234673,3.02515089556578,1.90093673336484
23,501898.511264166,996340.1371526,514363.227560054,176197.64550234,118.171181578373,237.164331220655,123.022720716778,42.152176722789,25.6387436173805,51.9166239298755,27.0389824903908,9.25281917341031,36.1300869004249,72.8063612627461,37.8335367141089,12.9606431512757,43.9900018029904,89.9116303357016,46.9702999894421,15.9891572446202,1.08528182577007,2.28315404639805,1.2093740542082,0.403716532856393,0.0222259331722137,1.06891341536129,2.29356566469707,1.3451006972404,43.4512141762835,92.6801091574734,48.2220726732793,14.8774718704843,0,0.0317240315832649,0.181887642696941,0.373412267261409,268.488735834395,545.862847399794,284.772439945602,97.3544976599378,45.0952662768065,93.2095548537418,49.124915768647,16.5606962811446,69.0922010787902,144.682600062651,76.7912667460674,25.6809815047284,1.67598375565,5.24171802108972,5.69159516944462,3.02324049305154,0.0336438707524932,1.70583435714838,3.85060383679506,2.45558217128776
24,501819.820893922,996182.926250048,514281.841617463,176169.759037295,152.447861057013,305.336118132269,158.24407294476,54.2208142754407,33.1186923030516,66.8176668091564,34.742598733123,11.8945269284006,46.6384033659959,93.7218396456646,48.6432254135901,16.665512279615,56.9059766092443,115.671359229203,60.2729620949203,20.5459432513125,1.40989501228527,2.93434853460635,1.54574413242152,0.519033596649485,0.028878894960297,1.37377882179727,2.93180811755533,1.72867321308039,56.6293988350935,119.177816699859,61.5469685260263,19.1823955152566,0,0.0408220791111785,0.231002574137803,0.48406364565425,347.179106077644,703.073749951667,366.158382536534,125.240962705409,58.4193735061893,119.921289545819,62.9742928775323,21.3060445289906,89.6734681484457,186.094502627914,98.2967913006519,33.0485916213632,2.18776780989245,6.73966996923874,7.25718399397795,3.90004108703267,0.0439269913324821,2.19336056395247,4.90929169176795,3.16821807512039
25,501718.382186508,995980.510806951,514177.109612257,176133.874850194,196.600525603028,393.11630678948,203.588328031235,69.7564932927448,42.7575531417939,86.0065925286114,44.6603379432986,15.294463568076,60.177411375212,120.65558019975,62.5601342165617,21.4345633086918,73.5555369821981,148.843408543553,77.3974558827545,26.4084528144859,1.82875945953461,3.77264833997057,1.97844940188646,0.667211332294129,0.0374640168803379,1.76623749351202,3.75287814999708,2.22164256908326,73.6605629134827,153.275901894977,78.6589722254229,24.7160550785917,0,0.052517258944053,0.293831891437238,0.626267842425316,448.617813492129,905.489193048799,470.890387742593,161.125149806393,75.6051863667305,154.311865877796,80.7906179134075,27.4105969540944,116.234690147159,239.405440181773,125.951307581389,42.5234962508619,2.8495338844008,8.66701166021132,9.26693188860095,5.02688147830615,0.0572248861192686,2.82062246154262,6.26820829757519,4.08408496259483
26,501587.652922254,995719.903776155,514042.327549815,176087.696846802,253.464116699527,506.131590968371,261.959756715636,89.7539206795269,55.1762406510527,110.715855040643,57.4283465261963,19.6705239294696,77.6182132392761,155.336569870124,80.4767014274729,27.5734625633689,95.0136293607795,191.560025864959,99.4425025458546,33.9522009178183,2.36904561799142,4.85192734990391,2.53521103052558,0.85769682824455,0.0485383126123151,2.27151053683763,4.809384142209,2.85547356507988,95.6572938648461,197.16118824161,100.646241481869,31.8308416681447,0,0.0675559726164772,0.374306315110901,0.809033046122188,579.347077746085,1166.09622384507,605.672450184875,207.303153197775,97.7648883139675,198.589389863008,103.713808040772,35.2647697554745,150.499859493315,308.038673143562,161.522184000994,54.7110001994048,3.70461644984384,11.1472962329529,11.8484560870997,6.47544165999155,0.0744087035424867,3.62782660244537,8.01361072980671,5.26143686189317
27,501419.21884593,995384.402705783,513868.873720846,176028.272128671,326.682184785699,651.613436571409,337.090925109457,115.491484955318,71.1734744859398,142.530788952488,73.8649118843858,25.3029825017573,100.081058466771,199.988261627355,103.540584484877,35.47528431108,122.663654969724,246.565173233004,127.822016944034,43.6604145625529,3.0657375857493,6.24154308600134,3.2517132701108,1.10265330645287,0.0628189868605415,2.92206779904221,6.16904638618123,3.67067468871405,124.052224789592,253.649123455786,128.909593673363,40.9804187764622,0,0.0868994919262654,0.47748740182754,1.0439582264985,747.781154070336,1501.59729421701,779.126279154237,266.727871328836,126.329690785391,255.595157293681,133.210606213434,45.3709159120553,194.688220032474,396.400438724567,207.284163346469,70.3901861503824,4.8088217182349,14.3396075555595,15.1660532104419,8.33801002428024,0.0966003186589974,4.66674221386955,10.2565484303972,6.77527614893963
28,501202.26352764,994952.537635541,513645.66566705,175951.805008647,420.934188680902,838.849168711299,433.775517670908,148.610996661098,91.7762327223054,183.489737863639,95.0221424462027,32.5521936060034,129.005856312862,257.468511553703,133.226886395936,45.645248551812,158.285383242328,317.388866806134,164.35493655314,56.1547287190362,3.96387051460482,8.0307703762928,4.17388403635943,1.41773756073837,0.0812293086267194,3.75970354771121,7.91902486583455,4.71938586064411,160.689711578022,326.36381991282,165.252048715895,52.7487230131428,0,0.111785687594495,0.609892266106652,1.34597738075178,964.736472359651,1933.46236445919,1002.33433295038,343.194991353226,163.140685103625,328.983958724369,171.167644583842,58.3751984076386,251.655742262262,510.160725469823,266.164284299696,90.5635477326781,6.23400377223049,18.448746307649,19.4312141711458,10.7333905535512,0.125244230445728,6.00401619864685,13.1399707482201,8.72215458801768
29,500922.891656733,994396.728122977,513358.467016934,175853.41960741,542.224556958344,1079.75563082468,558.164425390748,191.219097190177,118.304209656544,236.211974389919,122.251991895688,41.881204327724,166.242117512293,331.448069263059,171.430280499915,58.7322732452325,204.167560126651,408.570490896357,211.38028386494,72.2345060616963,5.12140264374982,10.3344924598623,5.36082219274261,1.82309788649406,0.104957498321688,4.83820086082035,10.1714740887022,6.06869940796701,207.943538870787,419.969209910654,211.993793929504,67.8871979277081,0,0.143808417072868,0.779911203680442,1.73431654321799,1244.10834326669,2489.27187702242,1289.53298306592,441.580392590217,210.565135892504,423.454873859324,220.010567302552,75.108388620012,325.076532903549,656.613303075362,341.927709872705,116.520633534795,8.0726581786708,23.7383140207709,24.916130496814,13.8144904678266,0.162199918137291,7.72543138820639,16.8478568103183,11.2263403325732
30,500563.267590031,993681.573639821,512989.005090232,175726.857638571,698.248815110661,1389.60577427552,718.140765956314,246.01570193833,152.451977881025,304.060756525761,157.290419008697,53.8845788462928,214.163385951496,426.63767917662,220.582227408577,75.5691204597008,263.251891356691,525.944319367537,271.904277703673,92.9271087710449,6.61289866574632,13.3004998915283,6.88855177192475,2.34465395908697,0.135532253517771,6.22674877806089,13.070666867258,7.80491832341329,268.867908750006,540.465562586873,272.119656512045,87.3625553389402,0,0.185019577248578,0.998344539725317,2.23372379232947,1603.73240996914,3204.42636017915,1658.99490976822,568.142361429139,271.645078457544,545.046175771089,282.85624314357,96.6379978472426,419.675130449441,845.13673095592,439.415673259753,149.919541183865,10.4438182824223,30.5475076369639,31.9710309043585,17.7780596143431,0.209860392833506,9.94137259820541,21.6169349600714,14.4477340715745
31,500100.522919697,992761.685574903,512513.851905153,175564.095158746,898.854762140485,1787.94388571044,923.792270526751,316.455792227763,196.393370462327,391.350478440019,202.364305983348,69.3250175825474,275.812292113872,549.075939763962,283.799548896084,97.2232829885916,339.316655813217,677.003633632861,349.787941861804,119.552008205208,8.53424665652007,17.1188372121841,8.85482931519883,3.01573579444757,0.174919472714169,8.01431822765974,16.8021160265336,10.0390075923425,347.390833643984,695.569271936041,349.467990127773,112.417948205281,0,0.238060174155447,1.27909210932662,2.87604865798248,2066.47708030312,4124.31442509732,2134.14809484682,730.904841254164,350.28669544879,701.511161816065,363.70674729602,124.33471470792,541.523330599972,1087.78343780686,564.849528127963,192.891051329888,13.5006139702397,39.3126488899661,41.0464052193622,22.8771755394698,0.271304181891464,12.7938340318576,27.7517067206593,18.5920173168797
32,499505.377271145,991578.950135851,511903.01144783,175354.858710199,1156.61970687415,2299.7311317666,1188.00254732212,406.951924819038,252.913523925271,503.608716206745,260.326710692039,89.1796807434257,355.083393583892,706.492159951595,365.071713328045,125.06112879067,437.210308577136,871.363961567329,449.985780281494,153.802346209009,11.0086876418019,22.0337506444926,11.385288944144,3.8791787599649,0.225645905541783,10.3152558247062,21.6042336631108,12.9135592521214,448.561462347387,895.198559634074,448.972239755518,144.651202370999,0,0.306328553168816,1.64003818325166,3.70226885584279,2661.62272885518,5307.04986414871,2744.98855216973,940.141289801071,451.500906594309,902.795619714633,467.695801454281,159.95680949461,698.418721802829,1400.03095271588,726.218490065277,248.171426696753,17.4399482927945,50.5947458749328,52.721454991015,29.4372264463039,0.350489909763306,16.4653906229416,35.6436814076497,23.9236447174652
33,498740.408136763,990059.094749673,511118.147443679,175086.01833052,1487.56594223634,2956.76544124092,1527.18394605458,523.125243257614,325.575036980337,647.905977534545,334.827064184432,114.698481079029,456.952333690746,908.761136974095,469.495566225265,160.828297286138,563.147389719021,1121.34986376936,578.84810470223,197.848245480628,14.1945072489168,28.3589290838167,14.6412811087924,4.98999603958566,0.290956902691957,13.2764197420612,27.783202781248,16.6116727501383,578.86569645859,1152.09328591753,576.96920541179,186.114645920293,0,0.394196064449793,2.10418585257426,4.76508766634475,3426.59186323665,6826.90525032678,3529.85255632091,1208.98166947977,581.707776300091,1161.64194272576,601.400583079899,205.756927866647,900.365811009467,1801.73672938601,933.772460961167,319.271201069371,22.5148637368036,65.1147151966658,67.7404514779122,37.8763364120048,0.452504982647729,21.1906638052455,45.7959585961419,30.7824486983826
34,497757.898297191,988107.416158919,510110.378431872,174740.832353092,1912.03670555971,3799.41989366408,1962.17482818423,672.112806047093,418.925482735247,833.267516794796,430.523725835891,147.476884830285,587.760373817481,1168.46781239956,603.566772501011,206.749519998861,725.08153473354,1442.73461860447,744.502137030818,254.467038162685,18.2948162962938,36.4968838319071,18.8298397182094,6.41877666983064,0.375017034221076,17.0862536715832,35.7318849672264,21.3682382126293,746.627772632612,1482.6035789932,741.591270913308,239.442125564813,0,0.507283122003486,2.70110897768776,6.13225742204124,4409.1017028091,8778.5838410816,4537.62156812838,1554.16764690824,749.119499174819,1494.34918422526,773.234021983246,264.616452258344,1160.1851242571,2318.34695079271,1200.6459454599,410.688868603941,29.050305116871,83.7982778833499,87.0590788627004,48.7313998905879,0.583882612085418,27.2709378902686,58.8545651168831,39.6048063661308
35,496497.18653408,985603.522774569,508817.564035103,174298.017922643,2455.75047387501,4878.73501461104,2519.31951568671,862.937495123931,538.754086273571,1071.18272512027,553.346903720867,189.545964386942,755.563491228947,1501.60008500213,775.537413916545,265.6511023905,933.172771352234,1855.66684652426,957.329414261518,327.206399694772,23.5699431364162,46.9635034469054,24.2163106249762,8.25599081776455,0.483164323786751,21.9862844136105,45.9537734352031,27.484218659766,962.519535730425,1907.68995425575,953.263825388854,308.010080840649,0,0.652812056978697,3.46880786239474,7.89082544298025,5669.81346592039,11282.4772254309,5830.43596489707,1996.9820773573,964.218897613614,1921.72266324597,993.934934763108,340.213374670012,1494.28060320282,2982.4194625718,1543.64410053071,528.180105172862,37.4631561568466,107.833027647497,111.903341812443,62.6911743479334,0.753004847108102,35.0927418652597,75.6482934880109,50.950548605581
36,494881.457702041,982394.964364722,507161.016889418,173730.624764671,3151.03803562476,6258.87384890572,3231.7355197779,1106.94209038997,692.404958639567,1376.22675714017,710.819507646523,243.48229575653,970.553939945143,1928.38540931994,995.847801132546,341.108829562143,1200.36717504426,2385.81994759532,1230.55798068366,420.586701367334,30.3530528857636,60.4190015533322,31.1402674041142,10.6174156261447,0.622230752471528,28.2856137607927,59.0931761734201,35.3446284241087,1240.20290506708,2454.1850002374,1225.33278408257,396.140732991975,0,0.840056765036205,4.45607368083449,10.1525412113225,7285.54229795905,14491.0356352777,7486.98311058157,2564.37523532953,1240.35127870029,2470.2485359116,1277.1742772411,437.229943481868,1923.59904368886,3835.52784114046,1984.22551243002,679.094371895548,48.2875962420276,138.740650910413,143.844112032412,80.638158135215,0.970612709688184,45.1513688126735,97.2391255950691,65.5370187608283
37,492813.932851133,978289.67104259,505041.599923789,173004.698377442,4038.24306577483,8019.90155912189,4140.74832108653,1418.28076869354,889.152417660676,1766.80538040774,912.441609805774,312.53964658744,1245.55734129433,2474.27731464031,1277.63568127001,437.622387312114,1543.10811656687,3065.80244371538,1580.98897355709,540.349279716732,39.0697028369891,77.7066633366201,40.0354370940244,13.6509277731411,0.80094365436458,36.3790637628027,75.9729947178529,45.4410022371559,1597.1355610794,3156.37561820234,1574.85156541895,509.356886726031,0,1.08091422325921,5.7254932605905,13.0607235115519,9353.06714886746,18596.3289574103,9606.40007621082,3290.3016225577,1594.44722492779,3173.52821948654,1640.29552653729,561.60625615925,2474.81951687051,4930.6218641616,2549.72054731699,872.792210392802,62.2070263527959,178.46785643858,184.890985952874,103.70131594167,1.2504486456407,58.0804954759299,124.985733728842,84.2819637395796
38,490173.482972693,973047.24824491,502335.233027166,172077.740840392,5167.21839528106,10260.7550487077,5297.42431946068,1814.44428654734,1140.63916436383,2266.02457677161,1170.13930696619,400.802730380125,1596.59992393927,3171.08116023986,1637.31733098819,560.814419679039,1982.19415289231,3936.85907376319,2029.87296447601,693.755861942581,50.2621147169551,99.9009366583104,51.4544302207164,17.5449333610088,1.03042412498478,46.769700542179,97.6415974278299,58.3992205835502,2055.5728519885,4057.97063067498,2023.5597725336,654.69876594757,0,1.39062773212766,7.3572507605044,16.7989411666257,11993.5170273069,23838.75175509,12312.7669728337,4217.25915960784,2047.88958960776,4073.99901191468,2105.20279601191,720.84446191815,3181.80911847883,6334.91653422772,3274.82252637294,1121.15599146331,80.0939859200276,229.500063058782,237.609631187444,133.321998379706,1.61006002723373,74.6892265487421,160.622897894126,108.357174793153
39,486809.802607101,966369.397921014,498887.948476437,170897.016912607,6598.7714951641,13102.1120221904,6764.05203116072,2316.76753497272,1461.36841029613,2902.66723238001,1498.76887494531,513.359912132467,2043.5224809327,4058.17262437474,2095.21654244891,717.646011177228,2543.79100123296,5050.87739162133,2603.94362983157,889.941728313035,64.6189475130247,128.366419363624,66.099071830464,22.5387062034633,1.32479870952262,60.096465497161,125.430284545216,75.0135320248947,2643.80025905033,5214.52122601213,2599.08717576797,841.113735020931,0,1.788697547185,9.45391303280617,21.6019275487466,15357.1973928988,30516.6020789866,15760.051523563,5397.98308739349,2627.5277693204,5224.94701703885,2699.39984772067,924.36466572623,4087.37564748157,8133.37041538258,4203.38310223266,1439.20487551731,103.059607015289,295.002248692751,305.267164851877,171.335606528047,2.07179505526297,96.0080085598752,206.359935672205,139.254968232996
40,482538.474691845,957890.123366649,494510.834315817,169397.821505538,8405.78414787976,16688.6137665,8615.28993822511,2950.82306854686,1869.22452804841,3712.22648417758,1916.6502008205,656.485964044276,2610.58983024949,5183.7073858106,2676.18912734172,916.630671427568,3260.58647599028,6472.67772702486,3336.59728239929,1140.31867175484,83.0112371483257,164.829062462458,84.8570105753662,28.9348646523798,1.70193834180191,77.1675355337865,161.022607060962,96.2874432487695,3397.62715049735,6696.35465242226,3336.41310729689,1079.92860945949,0,2.30001941977732,12.146410462796,27.769201327766,19628.5253081554,38995.8766333513,20137.1656841826,6897.17849446195,3366.8223480827,6692.7788600554,3457.16272378726,1183.90662777453,5245.32898194347,10432.7766209853,5390.52389482855,1845.81812671299,132.514134023806,378.991313121782,392.010053902727,220.071522430955,2.6640221896406,123.344848500085,265.001219704018,178.869581885333
