502167,0,0,0,0,0,0,0,996886,2,0,0,0,0,0,0,514648,2,0,0,0,0,0,0,176295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502166.9737,0.023568546,0.000779412,0.00168981,0.000216765,4.42E-07,8.85E-09,4.71E-05,996885.9087,1.519620698,0.154722602,0.311317246,0.084190439,0.000292686,0.000136194,0.020993945,514647.9432,1.488728961,0.153699975,0.309100214,0.083885519,0.000292001,0.000563869,0.020522328,176294.9836,0.014679189,0.000486186,0.00105402,0.000135263,2.76E-07,1.04E-06,2.84E-05,0.026302107,0.000223682,4.62E-07,0,0.09127408,0.088840121,0.000444986,2.69E-07,0.056795684,0.088546492,0.000889588,2.82E-06,0.016384411,0.000139635,1.36E-06,1.31E-08
502166.9033,0.07784149,0.005109463,0.010330725,0.002704142,1.12E-05,2.25E-07,0.000722388,996885.6682,1.300369662,0.25136746,0.440466797,0.251663452,0.001807613,0.000841739,0.085281169,514647.7941,1.199112631,0.244694114,0.426978031,0.248000497,0.001791626,0.003452393,0.08181724,176294.9404,0.047927603,0.003165275,0.006396975,0.001678749,6.96E-06,2.61E-05,0.000423829,0.096719634,0.002883976,1.20E-05,0,0.331801398,0.281535418,0.002858821,3.50E-06,0.20588295,0.277761192,0.005680092,3.64E-05,0.059626163,0.001792017,3.53E-05,6.77E-07
502166.7958,0.148308148,0.014344306,0.027170619,0.010810868,6.80E-05,1.37E-06,0.003464899,996885.3119,1.240780306,0.318793857,0.495810968,0.434875439,0.00478609,0.002230359,0.19079753,514647.5749,1.050224642,0.300200068,0.460624446,0.420480152,0.004692113,0.009021799,0.179680812,176294.8761,0.089611596,0.008784784,0.016615912,0.006654877,4.20E-05,0.000155752,0.001986788,0.204168196,0.011931414,7.48E-05,0,0.688089144,0.517305219,0.007888735,1.46E-05,0.425074366,0.501770361,0.015514955,0.000150334,0.12385798,0.007356557,0.00021888,6.27E-06
502166.6531,0.229024232,0.028726375,0.051249603,0.027347469,0.000231173,4.66E-06,0.010313679,996884.857,1.281695798,0.373637043,0.529097385,0.611189966,0.009049176,0.004220132,0.334077321,514647.298,0.992206361,0.3367835,0.46348713,0.575261811,0.008735887,0.016759799,0.308424266,176294.7938,0.134934437,0.017316642,0.030793965,0.016636884,0.000141577,0.00051957,0.005794323,0.346897187,0.031261466,0.000261323,0,1.143005232,0.773819218,0.015564024,3.84E-05,0.702049796,0.733403274,0.030182696,0.000391042,0.206166255,0.019068307,0.000758451,2.89E-05
502166.4734,0.318614695,0.048154639,0.081399011,0.054187562,0.000574772,1.16E-05,0.0236565,996884.3094,1.38998543,0.425510846,0.563713178,0.77765906,0.014337993,0.006691507,0.51259139,514646.9687,0.994978049,0.364517749,0.461002844,0.707399275,0.013571078,0.025978337,0.463085967,176294.6944,0.182118146,0.028460676,0.047826932,0.03247325,0.000348186,0.001264535,0.013037809,0.526598775,0.064189845,0.000667817,0,1.690568404,1.046694904,0.025747399,7.90E-05,1.031326296,0.964440929,0.049058672,0.000792997,0.305620217,0.038624517,0.001918809,9.07E-05
502166.2527,0.41804641,0.072543458,0.116914507,0.092496263,0.001176769,2.38E-05,0.046082364,996883.6675,1.548319549,0.480105244,0.609495126,0.938975457,0.020443253,0.009547592,0.725464518,514646.5878,1.040927628,0.389572214,0.464445773,0.820692648,0.018895051,0.036090447,0.640176043,176294.5774,0.231018636,0.04189506,0.066898255,0.054438903,0.000703575,0.002528936,0.02492652,0.747283552,0.113551492,0.001405782,0,2.332490325,1.339424417,0.038323961,0.000139586,1.412178174,1.195429609,0.071521862,0.00137837,0.422634332,0.067232732,0.003990871,0.000224446
502165.9853,0.529459684,0.101969842,0.157672168,0.143085924,0.002113676,4.28E-05,0.08032618,996882.924,1.748915904,0.541002073,0.670270848,1.102098477,0.027240667,0.012730766,0.973536408,514646.1527,1.120274278,0.415807741,0.478277783,0.92180674,0.024497707,0.046692075,0.837774532,176294.4414,0.282336786,0.05738682,0.087578239,0.082483056,0.001244685,0.004428598,0.042645373,1.014670261,0.181975235,0.0025965,0,3.07601795,1.658700584,0.053268206,0.000222807,1.847290781,1.43063377,0.097114137,0.002159925,0.558575645,0.105788962,0.007269979,0.000472087
502165.6641,0.655606878,0.136719921,0.204051495,0.206720349,0.003458967,7.01E-05,0.129279059,996882.0673,1.989812257,0.610726321,0.747562223,1.274130635,0.034688938,0.01622188,1.259214229,514645.6581,1.228182141,0.445753606,0.503947443,1.017706752,0.030261783,0.057560733,1.055387078,176294.2845,0.33719454,0.074829816,0.109779541,0.116447382,0.002002352,0.007053876,0.067350636,1.335906805,0.272158453,0.004369067,0,3.932687503,2.012450449,0.070659042,0.00033102,2.341944081,1.675685915,0.125581141,0.003144546,0.715541143,0.155063081,0.012045673,0.000882999
502165.2805,0.799624978,0.177293635,0.256822621,0.284328096,0.005284108,0.000107314,0.196039955,996881.0823,2.272709038,0.691350869,0.84232003,1.461692956,0.042816314,0.020034108,1.586308554,514645.0964,1.362996299,0.48120422,0.541787662,1.11472187,0.036147909,0.06862508,1.293745668,176294.1038,0.396926376,0.094248673,0.133676064,0.15622101,0.003001914,0.010473634,0.100189375,1.719500708,0.387090389,0.006861069,0,4.917698429,2.409172545,0.090676153,0.000466561,2.903565101,1.9366105,0.156864712,0.004336394,0.896249345,0.215850015,0.018600505,0.001512299
502164.8246,0.964984337,0.224397191,0.317055642,0.377137393,0.007661063,0.000155828,0.28399149,996879.9503,2.601770614,0.784846029,0.955685433,1.670934699,0.051706581,0.024206515,1.959923501,514644.4585,1.525188036,0.523584724,0.591920747,1.218360605,0.042177007,0.079929815,1.554633259,176293.896,0.462993311,0.115789492,0.159628995,0.201836503,0.004264892,0.014742737,0.142332342,2.175382944,0.530223383,0.010221002,0,6.049705339,2.857868875,0.113592553,0.000631967,3.541533626,2.219521166,0.191080345,0.005739432,1.104007802,0.289081149,0.02721485,0.00241953
502164.2849,1.155526697,0.2789369,0.386066012,0.486758391,0.010665437,0.000217258,0.39688987,996878.6491,2.983004963,0.893287175,1.08929528,1.907772456,0.061488323,0.028799107,2.386418841,514643.7328,1.716744352,0.574177824,0.65466248,1.333439313,0.048415045,0.091605529,1.840759234,176293.6573,0.536964145,0.139707957,0.188133549,0.253522544,0.005811118,0.01991064,0.195013764,2.715060565,0.705607696,0.014611783,0,7.350896293,3.368228651,0.13976929,0.000830148,4.267163098,2.530630642,0.22849455,0.007359321,1.342731678,0.375903724,0.038175242,0.00366796
502163.6482,1.375547416,0.342019808,0.465393161,0.615236592,0.014379822,0.00029333,0.53896409,996877.1527,3.42399116,1.018986502,1.245391376,2.178183416,0.07232817,0.033889728,2.873441498,514642.9062,1.940835022,0.634268551,0.730685483,1.464315399,0.054961636,0.103846277,2.155689769,176293.383,0.620532345,0.166359736,0.219787114,0.31172958,0.007660928,0.026029684,0.25957442,3.35183422,0.918007602,0.020214934,0,8.847276382,3.95090828,0.169654178,0.001064532,5.093806954,2.876394869,0.269507852,0.009204817,1.616998299,0.477739054,0.05178453,0.005324491
