502167,0,0,0,0,0,0,0,996886,2,0,0,0,0,0,0,514648,2,0,0,0,0,0,0,176295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502166.9813,0.017181274,0.001006143,0.000395888,0.000051,0.000000,0.000000,0.000040,996885.9348,1.617598895,0.207279718,0.174576282,0.047319518,0.000164652,0.00010261,0.018173213,514647.9585,1.595806034,0.165094069,0.208486653,0.056321225,0.000195608,0.000655531,0.01495846,176294.9879,0.011114721,0.000279079,0.000597841,0.000076,0.000000,0.000001,0.000012,0.018674318,0.000052,0.000000,0,0.065215508,0.049232024,0.00027394,0.000000619,0.04152767,0.058946329,0.000877725,0.000010,0.012081038,0.000079,0.000001,0.000000
502166.9306,0.058818611,0.006876836,0.002495091,0.000657,0.000003,0.000000,0.000577959,996885.759,1.417165252,0.3528217,0.253127789,0.14621638,0.001054299,0.000660569,0.069993791,514647.8467,1.342846011,0.277282071,0.297436393,0.171688441,0.001236057,0.004143955,0.058528626,176294.9553,0.037891744,0.001902922,0.003758315,0.00097445,0.000004,0.000025,0.000184132,0.069427903,0.000687696,0.000003,0,0.241048096,0.158813633,0.001804381,0.000008315,0.153295352,0.188833212,0.005732494,0.000133799,0.044742389,0.001037,0.000032,0.000002
502166.853,0.11494815,0.020001959,0.006724685,0.002706,0.000017,0.000000,0.002648197,996885.4941,1.339479395,0.462587968,0.287987444,0.259688358,0.002885458,0.001817895,0.15137328,514647.6791,1.195075945,0.355651577,0.328627241,0.299109434,0.003327603,0.011160467,0.127431047,176294.9058,0.073510354,0.005510922,0.010080946,0.003970853,0.000025,0.000150,0.000885717,0.147046652,0.002904865,0.000018,0,0.505855494,0.295200606,0.005086635,0.000035697,0.320948907,0.346896536,0.015978009,0.000565594,0.094151964,0.004368,0.000200,0.000018
502166.7509,0.180230733,0.041232689,0.012913387,0.007029,0.000060,0.000001,0.007604845,996885.1534,1.346004553,0.553355021,0.306232733,0.372758073,0.005620048,0.003560684,0.258991571,514647.4646,1.121289808,0.413101821,0.335090172,0.41876433,0.006354767,0.021322013,0.217996449,176294.8419,0.114092658,0.011290523,0.019223121,0.010181955,0.000085,0.000506,0.002644478,0.249071913,0.007738967,0.000066,0,0.846619273,0.444074627,0.010215103,0.000096589,0.535423482,0.513390033,0.031638878,0.001504123,0.158108803,0.011588,0.000708,0.000085
502166.625,0.252227983,0.070689215,0.020739496,0.014240,0.000154,0.000003,0.016942928,996884.7433,1.412373984,0.635963518,0.321233388,0.481283335,0.009139056,0.005822945,0.390691546,514647.2084,1.100713899,0.45834948,0.333810518,0.524607633,0.010100868,0.033905238,0.327043879,176294.7644,0.157670995,0.019204631,0.030591721,0.02033424,0.000214668,0.001242092,0.006078245,0.37499624,0.016090981,0.000171657,0,1.256711546,0.600935393,0.017138491,0.000203775,0.791644899,0.680748082,0.052206837,0.003113384,0.235605102,0.023962153,0.001826131,0.00026851
502166.4743,0.33022325,0.108248842,0.029929672,0.024743,0.000323,0.000007,0.032202404,996884.2659,1.523604197,0.717571393,0.339407243,0.585829157,0.013324672,0.008537263,0.545492153,514646.9125,1.119690669,0.497365108,0.333312628,0.616823004,0.014354467,0.048203017,0.452207317,176294.6735,0.203450127,0.029133619,0.043659854,0.034784563,0.00044222,0.002501942,0.01184245,0.525676289,0.02870624,0.00036752,0,1.734134484,0.7658579,0.02578661,0.000368405,1.087470016,0.84735498,0.077080253,0.005513806,0.326483927,0.042463806,0.003865391,0.000669152
502166.297,0.414590223,0.153766366,0.040305483,0.038793,0.000592,0.000012,0.054940573,996883.7196,1.671261895,0.802919372,0.363289855,0.689172153,0.018084483,0.011650225,0.723452035,514646.577,1.169655334,0.534215738,0.337215384,0.69860956,0.018941452,0.063632239,0.591950225,176294.5688,0.251391745,0.040942088,0.058046533,0.05362857,0.000796213,0.004407113,0.020602702,0.70300039,0.046217568,0.000688476,0,2.280430269,0.941294332,0.036112991,0.000600252,1.423008097,1.014796273,0.105719616,0.008788165,0.431230584,0.067840655,0.007153734,0.001415621
502166.0904,0.506244531,0.207250599,0.051806252,0.056565,0.000988,0.000021,0.086722158,996883.1003,1.850866123,0.895476622,0.394088771,0.794335605,0.023366794,0.015132477,0.925508371,514646.2,1.245251419,0.571844066,0.347232371,0.77360094,0.023745078,0.079801297,0.745524121,176294.4492,0.301845761,0.054532998,0.073557778,0.076822241,0.001300961,0.007049362,0.033014342,0.909598143,0.069199831,0.001171548,0,2.899682886,1.130319611,0.04812503,0.000908124,1.799989892,1.185610713,0.13775884,0.012990599,0.550783714,0.100698789,0.012018397,0.002660271
502165.8512,0.606528117,0.268873502,0.064459881,0.078205,0.001534,0.000033,0.129146562,996882.4018,2.061065666,0.997778541,0.432006896,0.904573727,0.029152695,0.018974288,1.153361067,514645.7784,1.343678461,0.612329227,0.363635768,0.845735605,0.028694718,0.096472681,0.912853612,176294.3135,0.35545713,0.069851679,0.090140931,0.104260522,0.001977181,0.01049551,0.049725683,1.148779459,0.098215521,0.001855554,0,3.598213237,1.336566889,0.061877005,0.001300357,2.221556312,1.363090942,0.172981992,0.01815624,0.686481835,0.141576363,0.018783141,0.004573198
502165.5756,0.716937898,0.339035272,0.078368057,0.103883,0.002253,0.000048,0.1838732,996881.616,2.302091365,1.112095813,0.47737727,1.022693619,0.035454975,0.023185478,1.409331454,514645.3081,1.463515405,0.657370327,0.386656019,0.918283868,0.033763183,0.11355435,1.094428053,176294.16,0.412969898,0.08690629,0.107862125,0.135877706,0.002841765,0.014790574,0.071377155,1.424398628,0.133870162,0.002780666,0,4.384015344,1.563584719,0.077475118,0.00178537,2.691883599,1.550364897,0.211341466,0.024312394,0.839961115,0.191031727,0.027762091,0.007335603
502165.2591,0.839213915,0.418327831,0.093692806,0.133800,0.003169,0.000069,0.252652455,996880.7331,2.575964301,1.24035264,0.53028105,1.151461437,0.042312162,0.027791806,1.696370317,514644.7837,1.604827019,0.708250859,0.41606286,0.994350977,0.038957198,0.131067853,1.291262746,176293.9868,0.47527763,0.105755769,0.126881327,0.171643051,0.003909125,0.01996613,0.098615983,1.740924289,0.176820306,0.003989148,0,5.266905564,1.815189581,0.095069814,0.002371851,3.216260911,1.750797476,0.252924079,0.0314814,1.013187952,0.249655899,0.039268212,0.011138939
502164.8966,0.97517986,0.507560544,0.11063073,0.168241,0.004303,0.000094,0.337376817,996879.7418,2.885321131,1.384643902,0.59119698,1.29338099,0.049782049,0.032831581,2.017942039,514644.1992,1.768224417,0.766232847,0.452014929,1.076481929,0.04430633,0.149111577,1.504769162,176293.7916,0.543295966,0.126517367,0.147409292,0.211647492,0.005192139,0.026050111,0.132108717,2.10338598,0.227831106,0.005525636,0,6.2581681,2.095226505,0.114853204,0.003069428,3.800834332,1.96755102,0.297936245,0.039693141,1.208399667,0.318163298,0.053615338,0.016178581
502164.4825,1.126853073,0.607738538,0.12941902,0.207552477,0.005681009,0.000124698,0.44009834,996878.6292,3.233890526,1.547058348,0.660646873,1.450950335,0.05794178,0.038355581,2.378095798,514643.5472,1.955199359,0.832435838,0.494622248,1.167026516,0.04986195,0.16785716,1.736785451,176293.5718,0.618036426,0.149358095,0.169714072,0.256065912,0.00670308,0.033070037,0.172553258,2.517467155,0.287765204,0.007437907,0,7.370827866,2.407821797,0.137058512,0.003888625,4.452771625,2.203921112,0.346694196,0.048983103,1.428157948,0.397370994,0.071126719,0.022657069
502164.0104,1.296441904,0.720074198,0.150332306,0.252159505,0.00732682,0.00016188,0.563068914,996877.3803,3.626280625,1.729815915,0.739321925,1.62667112,0.06688671,0.044426538,2.781486703,514642.8197,2.167927515,0.907941839,0.544109248,1.268123809,0.055693839,0.18753819,1.989559768,176293.3246,0.700595352,0.174496041,0.194113365,0.305172563,0.00845446,0.041057432,0.220693954,2.989565526,0.357604781,0.009777653,0,8.619730704,2.757403115,0.161961612,0.004841169,5.180290575,2.463308588,0.399619815,0.059396366,1.67536847,0.488227817,0.092141907,0.030785303
502163.4731,1.486342662,0.845979541,0.173662585,0.302593259,0.009268336,0.000206073,0.708813726,996875.9784,4.067488568,1.935524768,0.828196038,1.823222516,0.07672335,0.051115207,3.23335365,514642.0074,2.408811627,0.994011365,0.601010737,1.381856654,0.061876978,0.208406148,2.265659784,176293.0467,0.792130911,0.202195461,0.220936502,0.359379203,0.010461173,0.050062188,0.27734937,3.526866182,0.438494471,0.012601749,0,10.0215647,3.148842027,0.189876535,0.005940602,5.992630802,2.749280768,0.457209446,0.070997509,1.95329484,0.591878248,0.117029721,0.040780032
502162.8625,1.699231931,0.987077361,0.199737676,0.359473746,0.011536319,0.000258058,0.880157049,996874.4048,4.56334912,2.16706048,0.928373294,2.04352655,0.087574027,0.058503101,3.739644183,514641.0997,2.680807451,1.091984996,0.665943292,1.510379139,0.068496553,0.230747035,2.568051755,176292.7344,0.893926499,0.232766578,0.250551463,0.419195893,0.012740988,0.060150893,0.34342664,4.137472141,0.531734387,0.015973259,0,11.59523302,3.587568658,0.22116253,0.007202268,6.900277692,3.065738853,0.520047253,0.083867471,2.265630267,0.709641175,0.146197289,0.052871314
502162.1697,1.938026549,1.145226847,0.228929388,0.423508377,0.014163406,0.000318667,1.080170935,996872.6382,5.12070942,2.427466792,1.04112667,2.290569489,0.099581434,0.066685116,4.307019426,514640.085,2.987632211,1.203179031,0.739622172,1.655688735,0.075657678,0.254913866,2.9001657,176292.3835,1.007375304,0.266576068,0.28338428,0.485237988,0.015312186,0.071393459,0.419896315,4.830344169,0.638765898,0.019960243,0,13.36180133,4.079419286,0.256227822,0.008642985,7.914957438,3.416772964,0.588832928,0.098098046,2.616478948,0.842988271,0.180075646,0.067303348
502161.3843,2.20601037,1.322546825,0.261648591,0.495524634,0.017187113,0.000388846,1.312353792,996870.6548,5.74721941,2.720267729,1.16795831,2.567742228,0.112904955,0.075767846,4.94303604,514638.95,3.333441134,1.329136007,0.822963416,1.819989222,0.083471997,0.281281943,3.265882381,176291.9895,1.134028091,0.304043617,0.319896864,0.558246751,0.01819779,0.083884822,0.507863746,5.615660171,0.76124635,0.02463965,0,15.3451787,4.631021334,0.295535999,0.010282181,9.049971107,3.806954567,0.664358128,0.113805006,3.010503484,0.993635911,0.219155618,0.084341803
502160.4951,2.50688001,1.521419517,0.298347272,0.576472416,0.020650647,0.000469671,1.580673315,996868.4277,6.451365696,3.049510317,1.310576603,2.878932737,0.12772049,0.08586957,5.656203905,514637.6797,3.722812406,1.471661328,0.917055424,2.00580502,0.092055267,0.310240764,3.669540066,176291.547,1.275616276,0.345640142,0.360586535,0.639084207,0.021426676,0.097749953,0.608587583,6.50491285,0.901062579,0.030098361,0,17.57232145,5.249901273,0.339608225,0.012142131,10.32030069,4.241437547,0.747502036,0.131130416,3.452967955,1.16355964,0.263997702,0.104276583
