bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0176155004114844,0.411654304515105,15.5830880338326,0.432042081176769,0.253884164919145,0.664776576089207,0.632335934450384,0.068214680114761,0.0744420089758933,0.0825981962028891,0.142307760519907,0.331571759586223,0.104405213915743,0.399452800303698,0.291343937302008,0.28537836461328,0.258368549798615,0.15114638999803,0.163499139400665,0.991768672140315,0.960888058844721,0.90968523881631,0.641608547249343
0.0195749421452638,0.476187174848747,16.1141027053818,0.615544920181856,0.42241787755629,0.188400872785132,0.402124742255546,0.182312633376569,0.177624099422246,0.226566514419392,0.0755037948023528,0.265784034575336,0.224424307025038,0.165609263745137,0.106018225825392,0.177353796246462,0.28984034426976,0.195667802193202,0.207557891041506,0.995390732124448,0.978019410710549,0.948943719088566,0.8375138797611
0.0178275776735973,0.314031184255145,8.33560449955985,0.469094078883063,0.317911727912724,0.438531935506035,0.635335066367406,0.16548667405732,0.102265014033765,0.229503303579986,0.101674421457574,0.33357428831514,0.314271243149415,0.279496032441966,0.394360891217366,0.264975818165112,0.215497350075748,0.17663844153285,0.291573606280144,0.988928601123393,0.970363908298314,0.922878123172559,0.630155142343137
0.0164297525165603,0.711527563363779,10.8021108899266,0.585016408318188,0.307738010259345,0.412474597175606,0.621195439842995,0.242519465042278,0.241236664634198,0.0606243017595261,0.208653755066916,0.374442066950724,0.136957268277183,0.313191911345348,0.315471617877483,0.292107482801657,0.204785829770844,0.165931856422685,0.268338757194579,0.99488592887111,0.972258714067284,0.924742874989752,0.645914792902768
0.0177706762473099,0.496057085948996,11.8313001585193,0.67531198177021,0.295847447018605,0.41339937109733,0.500306122482289,0.0551421262323856,0.226163338776678,0.0642536288592964,0.201077981526032,0.215217973268591,0.212303815688938,0.129091387544759,0.191064035962336,0.250168311665766,0.269571651122533,0.215291781700216,0.229368707619142,0.994871768916026,0.963055146615952,0.928158222693019,0.696019094500225
0.0156125980557408,0.886364046344534,9.2102762456052,0.546065191796515,0.40106564356247,0.196970851463266,0.337716721149627,0.245673278113827,0.111971452925354,0.109451936930418,0.169834590889513,0.316976567916572,0.18824909105897,0.165741435810924,0.24314560550265,0.297927276743576,0.215582794183865,0.217303254653234,0.267181209835689,0.995351242095232,0.972034680865472,0.934986569993198,0.813345259816851
0.0191677828412503,0.62586998604238,21.2946116123348,0.475351018353831,0.405563820677344,0.343754875764716,0.455832981946878,0.244280692748725,0.112067423388362,0.168712055450305,0.103126234421507,0.194063437287696,0.272655191132799,0.298985405429266,0.191891868691891,0.18584599950118,0.292987805558369,0.293639412685297,0.204603141336702,0.995773883523419,0.967751232060837,0.918845933466218,0.759368339674547
0.0179330774373375,0.577333790331613,14.3942062347196,0.45675477507757,0.396133295225445,0.300879454659298,0.404259714158252,0.248663204628974,0.0645187315531075,0.203974944306538,0.212731229001656,0.18716364109423,0.263714310363866,0.38843259154819,0.300955245364457,0.240441735321656,0.283631129900459,0.164304875547532,0.175906227075029,0.995728074109182,0.972656074195402,0.948467022234108,0.828987748657819
0.0216777529555839,0.30286530161975,20.155389060732,0.31502818246372,0.408805847109761,0.594576051994227,0.677629901992623,0.230464435974136,0.177505986019969,0.105936135305092,0.134645608393475,0.159282514941879,0.307779853581451,0.140181105746888,0.389216748066247,0.237765637063421,0.224880252080038,0.200377319112886,0.202291510440409,0.995994390316308,0.978022833312862,0.918118936009705,0.80249621684663
0.0196643473871518,0.316778115613852,22.6343067320995,0.462782691244502,0.341418785217684,0.505379372823518,0.670623168419115,0.0574296600650996,0.0517679957672954,0.107276426814497,0.138949930202216,0.261879062838852,0.361075694765896,0.218388259527274,0.223508995305747,0.193516795523465,0.193254245677963,0.167133106675465,0.25411227151053,0.992500500310212,0.96296165449894,0.916268997739535,0.742172461182345
