bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0208377897785977,0.28278584087966,16.832959049847,0.545498103369027,0.476918361987919,0.431139135174453,0.654298514127731,0.0293291657604277,0.218612446729094,0.240266199726611,0.203701629675925,0.392406302224845,0.35969553575851,0.284108845563605,0.257297560176812,0.223906490730587,0.281618337775581,0.264668674045242,0.244198735209648,0.989083970505744,0.975947220787639,0.886712524455506,0.669006005690899
0.0219696103874594,0.517410758882761,22.6265514013357,0.630823622178286,0.585475409962237,0.475836473982781,0.673524111323059,0.0120755803957582,0.179488003160805,0.0966662092134356,0.189668862801045,0.258286740980111,0.290901967091486,0.185013149841689,0.155962179345079,0.209336468030233,0.225243814196438,0.207421552506275,0.265814616414718,0.988032668884844,0.986605430061463,0.947354259649292,0.809950194151606
0.0200851441873237,0.705223435198423,24.6087924181484,0.469997201114893,0.614618602674454,0.312943532504141,0.459906358923763,0.0162019688636065,0.231776395142078,0.0552230366878212,0.13683717334643,0.237109885388054,0.333340198732913,0.251704301312566,0.102975053084083,0.288252217706759,0.292392607138027,0.168340899737086,0.243973336892668,0.98968365325965,0.969371558536077,0.904510114586446,0.828245684974827
0.0201374262804165,0.358323181199376,19.6579446783289,0.563638825993985,0.422978331241757,0.430038540251553,0.61516249300912,0.0415747401677072,0.108786556702107,0.194770737942308,0.22408671233803,0.277693310263567,0.198329685046338,0.331291129905731,0.399571752781049,0.283804093126673,0.28726377140265,0.212493012892082,0.219400153448805,0.99212326759845,0.983354266282404,0.886085277136881,0.779515465435106
0.0208809338742867,0.384493721637409,18.0823072320782,0.43401689901948,0.474908841680735,0.656606039125472,0.664399494975805,0.0127487087994814,0.0655919114127755,0.0727611742541194,0.211543177701533,0.226701243268326,0.316021564882249,0.176775509631261,0.350680160545744,0.212872243789025,0.298306942381896,0.164816845930181,0.24809591146186,0.988842760823667,0.985793177271262,0.922557778693736,0.702257305271924
0.020388076682575,0.261191106005572,24.8813710543327,0.65619546212256,0.444729361124337,0.325782343465835,0.362955955415964,0.0296034195646644,0.123365978281945,0.0783607731759548,0.216942411083728,0.249603622732684,0.214948807517067,0.181879683886655,0.146715999138542,0.215903679875191,0.263977581937797,0.189659538120031,0.247283436055295,0.989305611658841,0.968906171873677,0.896547697589267,0.86922244210029
0.0201833140244707,0.281682558497414,18.6277638389729,0.503899183217436,0.460652998369187,0.394591969344765,0.608228148613125,0.0320996119081974,0.103925996329635,0.179810915254056,0.0553818150795996,0.255911517911591,0.328410665970296,0.384194390894845,0.398513840162195,0.227524279151112,0.159468688443303,0.238345021626446,0.278529201680794,0.991238128339872,0.977115194821963,0.912617693950888,0.736442928963806
0.0201399564789608,0.305726980266627,15.3712357287295,0.353170280903578,0.518271604832262,0.634794051013887,0.320082006882876,0.0188691183365881,0.116807762887329,0.209936963934451,0.201432523205876,0.121431986265816,0.361779461079277,0.155506217293441,0.172060763975605,0.192998973524664,0.214841274975333,0.282722017716151,0.25675873272121,0.989955986199901,0.989769591579679,0.941860268921591,0.833015206390992
0.0207676205877215,0.425478555751033,21.1094620726071,0.474890702776611,0.431805615872145,0.624768639355898,0.546175858471543,0.0166502000205219,0.102987081352621,0.105846207533032,0.141526737809181,0.10439487840049,0.194374553416856,0.259561404515989,0.220198729936965,0.201249478489626,0.172436061676126,0.275105785438791,0.2835042055347,0.992062460074201,0.990505949164508,0.955823985950556,0.752361953728832
0.0215350862964988,0.279854777571745,20.2906737322919,0.616800950467586,0.474177365191281,0.648116583283991,0.529043063428253,0.0190195582434535,0.160285639837384,0.0345393391698599,0.11929388448596,0.386832989915274,0.244734003883787,0.396771097206511,0.381912128301337,0.250872898322996,0.224828826903831,0.204368884884752,0.277530203049537,0.995560515193269,0.963935361310141,0.914004891591612,0.797956520405132
